variable,interval,flag_1,flag_0,N,bad_rate,y1_total,y0_total,y1_percent,y0_percent,WOE,y0/y1,total_percent,MIV,ori_IV
mo_sin_rcnt_rev_tl_op,"148.0,162.0",0.0,66.0,66.0,0.0,12835.0,186091.0,0.0,0.00035466519068627715,0.0,inf,0.0003317816675547691,0.0,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"162.0,167.0",3.0,20.0,23.0,0.13043478260869565,12835.0,186091.0,0.00023373587845734321,0.00010747430020796277,-0.7769400021735997,6.666666666666667,0.00011562088414787409,9.809767087951577e-05,0.03385477339833583
mo_sin_rcnt_rev_tl_op,167.0+,3.0,106.0,109.0,0.027522935779816515,12835.0,186091.0,0.00023373587845734321,0.0005696137911022027,0.8907668183844765,35.333333333333336,0.0005479424509616641,0.0002991888996122806,0.03385477339833583
tot_hi_cred_lim,"0,190862.0",9003.0,117313.0,126316.0,0.07127363121061465,12835.0,186091.0,0.701441371250487,0.6304066290148368,-0.10677226572777117,13.030434299677886,0.6349898957401244,0.007584540373888574,0.026605916249572304
tot_hi_cred_lim,"190862.0,190898.0",7.0,4.0,11.0,0.6363636363636364,12835.0,186091.0,0.0005453837164004675,2.1494860041592554e-05,-3.2336757749949037,0.5714285714285714,5.529694459246152e-05,0.0016940867035974785,0.026605916249572304
tot_hi_cred_lim,"190898.0,428541.0",2928.0,51090.0,54018.0,0.05420415417083194,12835.0,186091.0,0.22812621737436697,0.27454309988124087,0.18520920018416043,17.44877049180328,0.27154821390868966,0.008596833684140262,0.026605916249572304
tot_hi_cred_lim,"428541.0,428556.0",3.0,0.0,3.0,1.0,12835.0,186091.0,0.00023373587845734321,0.0,0.0,0.0,1.5080984888853142e-05,-0.0,0.026605916249572304
tot_hi_cred_lim,"428556.0,508447.0",387.0,7136.0,7523.0,0.05144224378572378,12835.0,186091.0,0.030151928320997272,0.038346830314201115,0.2404229941705826,18.439276485788113,0.03781808310628073,0.0019702428741405435,0.026605916249572304
tot_hi_cred_lim,"508447.0,508465.0",3.0,0.0,3.0,1.0,12835.0,186091.0,0.00023373587845734321,0.0,0.0,0.0,1.5080984888853142e-05,-0.0,0.026605916249572304
tot_hi_cred_lim,"508465.0,562219.0",160.0,3073.0,3233.0,0.049489638107021346,12835.0,186091.0,0.012465913517724971,0.016513426226953478,0.2811757598371767,19.20625,0.016252274715220734,0.001138062461467955,0.026605916249572304
tot_hi_cred_lim,"562219.0,562279.0",3.0,0.0,3.0,1.0,12835.0,186091.0,0.00023373587845734321,0.0,0.0,0.0,1.5080984888853142e-05,-0.0,0.026605916249572304
tot_hi_cred_lim,562279.0+,341.0,7475.0,7816.0,0.043628454452405326,12835.0,186091.0,0.026567978184651345,0.040168519702726085,0.4133769339158894,21.920821114369502,0.03929099263042538,0.005622150152337492,0.026605916249572304
home_ownership,"0,2.0",5425.0,93262.0,98687.0,0.05497177946436714,12835.0,186091.0,0.4226723802103623,0.5011634092997512,0.1703348500856234,17.19115207373272,0.49609905190875,0.01336975767300737,0.025299095972603283
home_ownership,"2.0,3.0",1628.0,21529.0,23157.0,0.07030271624130932,12835.0,186091.0,0.12684067004285157,0.11569071045886152,-0.09201139116063761,13.224201474201474,0.1164101223570574,0.001025923292707809,0.025299095972603283
home_ownership,3.0+,5782.0,71300.0,77082.0,0.07501102721776809,12835.0,186091.0,0.45048694974678616,0.3831458802413873,-0.16191330323338504,12.331373227257005,0.38749082573419263,0.010903415006888104,0.025299095972603283
mort_acc,"0,0.0",6077.0,75976.0,82053.0,0.07406188682924451,12835.0,186091.0,0.47347097779509156,0.408273371630009,-0.14815363927204783,12.502221490867203,0.4124800176950223,0.009659262625182687,0.023756240786240175
mort_acc,"0.0,1.0",2415.0,35176.0,37591.0,0.06424410098161794,12835.0,186091.0,0.18815738215816127,0.18902579920576493,0.004604757714492092,14.565631469979296,0.1889697676522928,3.99885009934937e-06,0.023756240786240175
mort_acc,"1.0,3.0",2984.0,49173.0,52157.0,0.057211879517610295,12835.0,186091.0,0.2324892871055707,0.26424168820630767,0.12802002297433732,16.478887399463808,0.26219297628263777,0.004064943118406719,0.023756240786240175
mort_acc,"3.0,4.0",686.0,12348.0,13034.0,0.05263157894736842,12835.0,186091.0,0.053447604207245814,0.06635463294839622,0.2163117708366838,18.0,0.06552185234710395,0.0027919422432382177,0.023756240786240175
mort_acc,"4.0,8.0",616.0,12646.0,13262.0,0.04644849947217614,12835.0,186091.0,0.04799376704324114,0.06795600002149486,0.34778928802555775,20.52922077922078,0.06666800719865679,0.006942650794907172,0.023756240786240175
mort_acc,"8.0,15.0",55.0,735.0,790.0,0.06962025316455696,12835.0,186091.0,0.004285157771717959,0.003949680532642632,-0.08152267307911529,13.363636363636363,0.003971326020731327,2.734900128662209e-05,0.023756240786240175
mort_acc,"15.0,16.0",2.0,4.0,6.0,0.3333333333333333,12835.0,186091.0,0.00015582391897156213,2.1494860041592554e-05,-1.9809128064995356,2.0,3.0161969777706284e-05,0.00026609415311940754,0.023756240786240175
mort_acc,16.0+,0.0,33.0,33.0,0.0,12835.0,186091.0,0.0,0.00017733259534313857,0.0,inf,0.00016589083377738456,0.0,0.023756240786240175
percent_bc_gt_75,"0,7.7",3044.0,53745.0,56789.0,0.05360192995122295,12835.0,186091.0,0.23716400467471757,0.288810313233848,0.19701821236610653,17.656044678055192,0.28547801695102704,0.01017526338762822,0.019751037747151194
percent_bc_gt_75,"7.7,8.0",1.0,0.0,1.0,1.0,12835.0,186091.0,7.791195948578106e-05,0.0,0.0,0.0,5.026994962951047e-06,-0.0,0.019751037747151194
percent_bc_gt_75,"8.0,33.3",2708.0,41579.0,44287.0,0.061146611872558536,12835.0,186091.0,0.21098558628749514,0.2234336964173442,0.05732489000710088,15.354135893648449,0.22263052592421304,0.0007135865439898756,0.019751037747151194
percent_bc_gt_75,"33.3,34.8",1.0,0.0,1.0,1.0,12835.0,186091.0,7.791195948578106e-05,0.0,0.0,0.0,5.026994962951047e-06,-0.0,0.019751037747151194
percent_bc_gt_75,"34.8,64.7",2593.0,34512.0,37105.0,0.0698827651259938,12835.0,186091.0,0.2020257109466303,0.18545765243886056,-0.08556840396920767,13.309679907443115,0.1865266481002986,0.0014177023233783092,0.019751037747151194
percent_bc_gt_75,"64.7,65.0",1.0,0.0,1.0,1.0,12835.0,186091.0,7.791195948578106e-05,0.0,0.0,0.0,5.026994962951047e-06,-0.0,0.019751037747151194
percent_bc_gt_75,"65.0,92.9",1973.0,24940.0,26913.0,0.07331029613941217,12835.0,186091.0,0.15372029606544604,0.13402045235932958,-0.13714227384806887,12.640648758236189,0.13529151543790152,0.0027016813603083804,0.019751037747151194
percent_bc_gt_75,"92.9,94.1",4.0,6.0,10.0,0.4,12835.0,186091.0,0.00031164783794312425,3.224229006238883e-05,-2.2685948789513164,1.5,5.0269949629510474e-05,0.0006338579950728231,0.019751037747151194
percent_bc_gt_75,94.1+,2510.0,31309.0,33819.0,0.07421863449540199,12835.0,186091.0,0.19555901830931047,0.16824564326055533,-0.15043714405264824,12.473705179282868,0.17000794265204147,0.004108946136773585,0.019751037747151194
